"","game_id","off_team_id","OFF_PLAYER_ID","OFF_PLAYER_NAME","def_team_id","DEF_PLAYER_ID","DEF_PLAYER_NAME","MATCHUP_MIN","percentage_total_time_both_on","off_team_name","off_team_abv","off_team_color","def_team_name","def_team_abv","def_team_color","min_played","matchup_min_end","matchup_min_start","pct_matchup_time","OFF_PLAYER_NAME_LAST","DEF_PLAYER_NAME_LAST","pct_matchup_time_scaled","DEF_PLAYER_HEADSHOT","OFF_PLAYER_HEADSHOT","TEAM_NAME","MATCHUP","game_number","matchup_full","matchup_min_start_def","matchup_min_end_def","pct_matchup_time_scaled_def"
"1","0042300122",1610612749,1631260,"AJ Green",1610612754,1641767,"Ben Sheppard",2.72,0.515,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,2.72,0,0.491418247515808,"Green","Sheppard",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641767.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",0,2.72,1
"2","0042300123",1610612749,1631260,"AJ Green",1610612754,1630169,"Tyrese Haliburton",2.27,0.64,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,2.27,0,0.419722650231125,"Green","Haliburton",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630169.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",10.0333333333333,12.3033333333333,0.224442224442224
"3","0042300121",1610612749,1631260,"AJ Green",1610612754,1641767,"Ben Sheppard",1.175,0.681,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",1.80166666666667,1.175,0,0.652173913043478,"Green","Sheppard",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641767.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 1","Round 1: MIL vs. IND, Game 1",0,1.175,1
"4","0042300123",1610612749,1631260,"AJ Green",1610612754,1641767,"Ben Sheppard",1.08666666666667,0.415,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,3.35666666666667,2.27,0.200924499229584,"Green","Sheppard",0.444009397024276,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641767.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",2.40666666666667,3.49333333333333,0.883656509695291
"5","0042300122",1610612749,1631260,"AJ Green",1610612754,1629614,"Andrew Nembhard",0.651666666666667,0.3,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,3.37166666666667,2.72,0.117735621800662,"Green","Nembhard",0.217034700315457,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629614.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",9.62,10.2716666666667,0.0577832253545789
"6","0042300123",1610612749,1631260,"AJ Green",1610612754,1629614,"Andrew Nembhard",0.648333333333333,0.266,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,4.005,3.35666666666667,0.119876733436055,"Green","Nembhard",0.238057948316367,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629614.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",12.06,12.7083333333333,0.0318809776833156
"7","0042300123",1610612749,1631260,"AJ Green",1610612754,1627783,"Pascal Siakam",0.576666666666667,0.138,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.40833333333333,4.58166666666667,4.005,0.106625577812018,"Green","Siakam",0.204385277995302,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 3","Round 1: MIL vs. IND, Game 3",14.425,15.0016666666667,0.0214072970960536
"8","0042300122",1610612749,1631260,"AJ Green",1610612754,1627783,"Pascal Siakam",0.523333333333333,0.143,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,3.895,3.37166666666667,0.0945498343872328,"Green","Siakam",0.168454258675079,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627783.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",13.4583333333333,13.9816666666667,0.100374276964954
"9","0042300122",1610612749,1631260,"AJ Green",1610612754,1630167,"Obi Toppin",0.496666666666667,0.148,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,4.39166666666667,3.895,0.0897320084311954,"Green","Toppin",0.158359621451104,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",6.36333333333333,6.86,0.229102167182663
"10","0042300122",1610612749,1631260,"AJ Green",1610612754,204456,"TJ McConnell",0.453333333333333,0.131,"Milwaukee Bucks","MIL","#00471B","Indiana Pacers","IND","#002D62",5.535,4.845,4.39166666666667,0.0819030412526347,"Green","McConnell",0.141955835962145,"https://cdn.nba.com/headshots/nba/latest/1040x760/204456.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png","Milwaukee Bucks","MIL vs. IND","Game 2","Round 1: MIL vs. IND, Game 2",5.44,5.89333333333333,0.126272912423625
